,B10_Area3for2_A_Ahu1_DOAS_FanSuEh_FlSu,B10_Area3for2_A_Ahu2_DOAS_FanSuEh_FlSu,B10_Area3for2_A_Ahu2_FCU_FanRc_FlSu,B10_Area3for2_A_Ahu3_DOAS_FanSuEh_FlSu,B10_Area3for2_A_Ahu4_DOAS_FanSuEh_FlSu
2017-02-14 01:35:00+08:00,-0.0266666660706,0.0,-0.0333333338301,-0.0666666676601,-0.0399999991059
2017-02-14 01:40:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-02-14 01:45:00+08:00,0.0,0.0,-0.016666666915,-0.0500000007451,-0.0399999991059
2017-02-14 01:50:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0750000011176,0.0
2017-02-14 01:55:00+08:00,0.0,0.0,-0.0333333338301,-0.0666666676601,-0.0133333330353
2017-02-14 02:00:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0500000007451,-0.0199999995529
2017-02-14 02:05:00+08:00,-0.0133333330353,0.0,-0.03333333383,-0.0500000007451,-0.0399999991059
2017-02-14 02:10:00+08:00,0.0,0.0,0.0,-0.0500000007451,-0.0399999991059
2017-02-14 02:15:00+08:00,-0.0266666660706,0.0,-0.0333333338301,-0.0500000007451,-0.0399999991059
2017-02-14 02:20:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-02-14 02:25:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,-0.0266666660706
2017-02-14 02:30:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-02-14 02:35:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0666666676601,-0.0133333330353
2017-02-14 02:40:00+08:00,0.0,0.0,-0.050000000745,-0.0500000007451,0.0
2017-02-14 02:45:00+08:00,-0.0266666660706,0.0,-0.0333333338301,-0.0500000007451,-0.0266666660706
2017-02-14 02:50:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0750000011176,-0.0199999995529
2017-02-14 02:55:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0500000007451,-0.0133333330353
2017-02-14 03:00:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-14 03:05:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,-0.0533333321412
2017-02-14 03:10:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0199999995529
2017-02-14 03:15:00+08:00,0.0,0.0,0.0,-0.0666666676601,-0.0266666660706
2017-02-14 03:20:00+08:00,-0.0399999991059,0.0,0.0,-0.0500000007451,-0.0199999995529
2017-02-14 03:25:00+08:00,-0.0266666660706,0.0,-0.016666666915,115.183334351,0.0
2017-02-14 03:30:00+08:00,0.0,0.0,0.100000003353,114.224998474,-0.0199999995529
2017-02-14 03:35:00+08:00,0.0,0.0,0.016666666915,120.133336385,-0.0266666660706
2017-02-14 03:40:00+08:00,0.0,0.0,-0.0250000003725,121.325000763,-0.0199999995529
2017-02-14 03:45:00+08:00,-0.0133333330353,0.0,0.016666666915,108.683331807,-0.0133333330353
2017-02-14 03:50:00+08:00,0.0,0.0,-0.0500000007451,112.650001526,-0.0399999991059
2017-02-14 03:55:00+08:00,-0.0133333330353,0.0,7.14999993643,118.216669719,99.5999987796
2017-02-14 04:00:00+08:00,0.0,0.0,10.4749999046,114.650001526,142.63999939
2017-02-14 04:05:00+08:00,0.0,0.0,11.9000002543,117.633333842,142.21333313
2017-02-14 04:10:00+08:00,-0.0199999995529,0.0,10.5500001907,111.775001526,141.660003662
2017-02-14 04:15:00+08:00,0.0,0.0,11.3333336512,118.666666667,142.09332784
2017-02-14 04:20:00+08:00,-0.0199999995529,0.0,10.3249998093,121.700000763,141.919998169
2017-02-14 04:25:00+08:00,-0.0266666660706,0.0,11.9666665395,114.366666158,139.746663411
2017-02-14 04:30:00+08:00,0.0,0.0,11.9750003815,118.625,140.479995728
2017-02-14 04:35:00+08:00,-0.0133333330353,0.0,12.2166668574,115.933334351,137.146662394
2017-02-14 04:40:00+08:00,-0.0199999995529,0.0,11.9250001907,116.450000763,138.339996338
2017-02-14 04:45:00+08:00,-0.0133333330353,0.0,12.8333336512,116.016667684,137.719996134
2017-02-14 04:50:00+08:00,0.0,0.0,12.5750002861,112.975002289,138.119995117
2017-02-14 04:55:00+08:00,-0.0266666660706,0.0,12.8666667938,118.883336385,139.746663411
2017-02-14 05:00:00+08:00,-0.0399999991059,0.0,13.1750001907,118.049999237,136.540000916
2017-02-14 05:05:00+08:00,-0.0133333330353,0.0,12.9500001271,119.050000509,139.199996948
2017-02-14 05:10:00+08:00,-0.0199999995529,0.0,12.3250002861,109.0,138.559997559
2017-02-14 05:15:00+08:00,0.0,0.0,13.4833332698,118.083335877,138.773330688
2017-02-14 05:20:00+08:00,0.0,0.0,249.825012207,115.825000763,137.299995422
2017-02-14 05:25:00+08:00,0.0,0.0,256.399998983,119.600001017,138.133336385
2017-02-14 05:30:00+08:00,0.0,0.0,258.324996948,114.800003052,138.559997559
2017-02-14 05:35:00+08:00,0.0,0.0,250.816670736,121.883333842,137.559997559
2017-02-14 05:40:00+08:00,0.0,0.0,253.775001526,112.349998474,136.900001526
2017-02-14 05:45:00+08:00,-0.0133333330353,0.0,252.649998983,116.550003052,137.399993896
2017-02-14 05:50:00+08:00,-0.0199999995529,0.0,253.300003052,118.825004578,135.819999694
2017-02-14 05:55:00+08:00,0.0,0.0,252.750005086,118.16666921,135.506668091
2017-02-14 06:00:00+08:00,0.0,0.0,252.650009155,117.225002289,136.27999878
2017-02-14 06:05:00+08:00,0.0,0.0,253.266667684,117.550000509,136.626663208
2017-02-14 06:10:00+08:00,0.0,0.0,254.775001526,120.049999237,137.760002136
2017-02-14 06:15:00+08:00,0.0,0.0,253.416666667,116.366668701,135.173329671
2017-02-14 06:20:00+08:00,-0.0199999995529,0.0,254.5,119.875,138.659996033
2017-02-14 06:25:00+08:00,-0.0133333330353,0.0,251.68333435,116.900001526,135.57333374
2017-02-14 06:30:00+08:00,0.0,0.0,253.0,119.300003052,136.839996338
2017-02-14 06:35:00+08:00,0.0,0.0,246.750005087,117.800000509,138.546666463
2017-02-14 06:40:00+08:00,0.0,0.0,251.100006104,113.950000763,136.619995117
2017-02-14 06:45:00+08:00,0.0,0.0,253.733332316,110.733334859,137.439997355
2017-02-14 06:50:00+08:00,0.0,0.0,234.574996948,118.625003815,136.459991455
2017-02-14 06:55:00+08:00,0.0,0.0,204.666671753,118.91666921,137.346669515
2017-02-14 07:00:00+08:00,0.0,0.0,39.0499992371,33.875,40.8999996185
2017-02-14 07:05:00+08:00,-0.0133333330353,0.0,38.5166664124,37.2166671753,46.9199994405
2017-02-14 07:10:00+08:00,0.0,0.0,39.5250015259,33.75,45.0199985504
2017-02-14 07:15:00+08:00,0.0,0.0,39.1500015259,36.933333079,46.0666656494
2017-02-14 07:20:00+08:00,0.0,0.0,39.7000007629,34.0,47.2999992371
2017-02-14 07:25:00+08:00,-0.0133333330353,0.0,39.5500005086,36.7500012715,47.1999994914
2017-02-14 07:30:00+08:00,0.0,0.0,40.0500011444,36.5250015259,45.5599994659
2017-02-14 07:35:00+08:00,0.0,0.0,39.6666666667,35.3000005086,47.5066655477
2017-02-14 07:40:00+08:00,0.0,0.0,39.3000011444,35.4250011444,46.1599998474
2017-02-14 07:45:00+08:00,0.0,0.0,45.8500010173,35.0833346049,45.5733324686
2017-02-14 07:50:00+08:00,0.0,0.0,90.2000007629,36.8999996185,45.1599998474
2017-02-14 07:55:00+08:00,0.0,0.0,119.116668701,35.9833348592,43.0666656494
2017-02-14 08:00:00+08:00,152.819999694,0.0,156.724998474,35.125,46.3400001526
2017-02-14 08:05:00+08:00,154.573328654,0.0,159.183339437,33.3500010173,44.9866663615
2017-02-14 08:10:00+08:00,148.980003356,0.0,157.75,33.9500007629,44.5
2017-02-14 08:15:00+08:00,150.386662801,0.0,163.116668701,31.8500003815,44.2533327739
2017-02-14 08:20:00+08:00,149.379997253,0.0,169.125,31.8000011444,42.6599998474
2017-02-14 08:25:00+08:00,148.479995728,0.0,164.916671753,32.133333842,43.2399991353
2017-02-14 08:30:00+08:00,147.619995117,0.0,150.900001526,33.7750015259,42.7800006866
2017-02-14 08:35:00+08:00,150.0,0.0,148.966669719,31.8499997457,43.9066645305
2017-02-14 08:40:00+08:00,148.699996949,0.0,149.450004578,34.1500015259,45.3999996185
2017-02-14 08:45:00+08:00,150.013331095,0.0,148.433334351,31.2166671753,46.6933326721
2017-02-14 08:50:00+08:00,148.800003051,0.0,147.250007629,35.125,78.3399963379
2017-02-14 08:55:00+08:00,148.94666036,0.0,146.616668701,32.5333334605,110.213328044
2017-02-14 09:00:00+08:00,50.359998703,0.0,147.025001526,33.2750015259,132.979999542
2017-02-14 09:05:00+08:00,49.879998525,0.0,143.916671753,33.1500015259,137.42666626
2017-02-14 09:10:00+08:00,51.719997406,0.0,143.450004578,32.0250015259,139.36000061
2017-02-14 09:15:00+08:00,49.3733317057,0.0,143.866668701,31.566666921,137.613332113
2017-02-14 09:20:00+08:00,49.5,0.0,144.950004578,32.6500005722,139.539993286
2017-02-14 09:25:00+08:00,51.0133323669,0.0,142.950007121,33.5666681925,138.586664836
2017-02-14 09:30:00+08:00,50.1999988556,0.0,146.075004578,33.6500015259,138.239997864
2017-02-14 09:35:00+08:00,49.2399991353,0.0,143.716669718,33.6000010172,138.66666158
2017-02-14 09:40:00+08:00,49.5199985504,0.0,137.325004578,32.4500007629,141.919998169
2017-02-14 09:45:00+08:00,50.1066640218,0.0,142.466669718,32.0833339691,137.986663818
2017-02-14 09:50:00+08:00,49.719997406,0.0,141.675003051,30.6500005722,140.619995117
2017-02-14 09:55:00+08:00,49.866666158,0.0,124.433334351,33.9166679382,140.386662801
2017-02-14 10:00:00+08:00,50.1599998474,0.0,131.725006104,31.3750009537,138.239997864
2017-02-14 10:05:00+08:00,50.8799997966,0.0,131.316670736,34.6833343506,139.279993693
2017-02-14 10:10:00+08:00,52.859998703,0.0,134.850006103,34.3999996185,137.0
2017-02-14 10:15:00+08:00,50.2800000509,0.0,132.150004069,32.2166671753,138.186660767
2017-02-14 10:20:00+08:00,50.359998703,0.0,130.750007629,34.7999992371,138.259994507
2017-02-14 10:25:00+08:00,51.6399981181,0.0,133.76667277,32.2166678111,139.413330078
2017-02-14 10:30:00+08:00,51.1399993897,0.0,133.925003051,34.1500015259,137.279998779
2017-02-14 10:35:00+08:00,51.5999997457,0.0,134.233342488,30.5500005086,139.426661174
2017-02-14 10:40:00+08:00,50.2199993134,0.0,130.300003051,30.8250007629,139.480003356
2017-02-14 10:45:00+08:00,51.746664683,0.0,160.183334351,32.1166674296,139.279993693
2017-02-14 10:50:00+08:00,52.1599998474,0.0,162.600006103,43.1500015259,138.659996032
2017-02-14 10:55:00+08:00,51.2266642252,0.0,161.550003052,55.4833335876,139.706665039
2017-02-14 11:00:00+08:00,50.0799980164,0.0,164.550003052,73.7500038147,138.940002441
2017-02-14 11:05:00+08:00,50.5599975586,0.0,168.016672771,101.350001017,138.45332845
2017-02-14 11:10:00+08:00,50.2999992371,0.0,168.824996948,117.575004578,138.299995422
2017-02-14 11:15:00+08:00,49.813331604,0.0,155.916666667,117.100001017,140.013331095
2017-02-14 11:20:00+08:00,50.9799995422,0.0,156.725006104,117.700000763,138.979995728
2017-02-14 11:25:00+08:00,50.9199981689,0.0,157.850001017,116.650001526,139.853332519
2017-02-14 11:30:00+08:00,51.219997406,0.0,155.850006103,116.175003052,139.059997559
2017-02-14 11:35:00+08:00,50.2400004069,0.0,156.01667277,118.766670227,140.733332316
2017-02-14 11:40:00+08:00,50.6800003052,0.0,156.475006103,119.725002289,140.899993897
2017-02-14 11:45:00+08:00,51.5066655477,0.0,158.116673788,117.483334859,139.746663412
2017-02-14 11:50:00+08:00,50.5599994659,0.0,156.324996948,118.450000763,140.239997864
2017-02-14 11:55:00+08:00,50.933333079,0.0,158.116668701,118.200002035,142.5199941
2017-02-14 12:00:00+08:00,52.5799980164,0.0,162.800003051,120.200000763,139.720001221
2017-02-14 12:05:00+08:00,51.5199979147,0.0,156.233337402,116.616668701,140.333328247
2017-02-14 12:10:00+08:00,50.5799980164,0.0,157.525001526,117.5,137.679992676
2017-02-14 12:15:00+08:00,50.6933326721,0.0,152.666671753,116.266665141,140.333328247
2017-02-14 12:20:00+08:00,50.8799991608,0.0,149.825004578,110.100002289,140.99999237
2017-02-14 12:25:00+08:00,51.3333320618,0.0,157.200002034,120.800000509,140.746663411
2017-02-14 12:30:00+08:00,53.5399990082,0.0,147.0,118.375,139.5
2017-02-14 12:35:00+08:00,50.0799980163,0.0,129.966669718,118.183334351,140.373331706
2017-02-14 12:40:00+08:00,50.6999988556,0.0,132.625007629,117.325000763,140.699996949
2017-02-14 12:45:00+08:00,52.013332367,0.0,128.550003052,115.883336385,138.919993083
2017-02-14 12:50:00+08:00,49.4799976349,0.0,131.0,114.550003052,141.319992066
2017-02-14 12:55:00+08:00,50.5066655477,0.0,133.300003052,116.050003052,139.186660767
2017-02-14 13:00:00+08:00,51.0999984741,0.0,131.200004578,119.850002289,137.739997863
2017-02-14 13:05:00+08:00,49.7333323161,0.0,133.183339437,117.300000509,141.119995117
2017-02-14 13:10:00+08:00,49.3199996948,0.0,134.099998474,118.600002289,140.579994201
2017-02-14 13:15:00+08:00,50.4666646322,0.0,130.799997965,116.583333333,139.933329264
2017-02-14 13:20:00+08:00,49.5399990082,0.0,131.175003052,116.425003052,139.759994506
2017-02-14 13:25:00+08:00,50.1999994914,0.0,131.766670227,112.833333333,141.026662191
2017-02-14 13:30:00+08:00,49.5999984741,0.0,129.025005341,115.075000763,138.219993591
2017-02-14 13:35:00+08:00,49.8933321635,0.0,132.383331299,116.033335368,138.826665243
2017-02-14 13:40:00+08:00,50.359998703,0.0,134.275001526,119.375,138.839996338
2017-02-14 13:45:00+08:00,50.1733309428,0.0,159.133336385,113.566668193,141.506663005
2017-02-14 13:50:00+08:00,48.9799995422,0.0,142.900001526,119.600002289,139.059997559
2017-02-14 13:55:00+08:00,50.0399983724,0.0,133.450007121,116.550000509,139.906661988
2017-02-14 14:00:00+08:00,49.719997406,0.0,134.100006104,110.300003052,140.399993896
2017-02-14 14:05:00+08:00,50.5733324686,0.0,131.966669719,115.816668193,139.573328654
2017-02-14 14:10:00+08:00,49.6399993897,0.0,132.525001526,117.300003052,139.77999115
2017-02-14 14:15:00+08:00,49.8933334351,0.0,132.550003052,113.66666921,139.933329264
2017-02-14 14:20:00+08:00,50.0999984741,0.0,131.900001526,118.150001526,140.379997253
2017-02-14 14:25:00+08:00,49.4399986267,0.0,130.000005087,118.750002543,142.026662191
2017-02-14 14:30:00+08:00,49.4599990845,0.0,130.950004578,118.625003815,139.039993286
2017-02-14 14:35:00+08:00,50.813331604,0.0,132.283335368,116.983334859,140.293334961
2017-02-14 14:40:00+08:00,50.2399978638,0.0,132.325004578,115.950004578,139.339996338
2017-02-14 14:45:00+08:00,49.4666671753,0.0,132.300003052,118.700002035,140.699996948
2017-02-14 14:50:00+08:00,49.7799987793,0.0,133.950004578,119.75,
2017-02-14 14:55:00+08:00,50.2533315023,0.0,128.950004578,111.833335877,
2017-02-14 15:00:00+08:00,49.9199981689,0.0,129.900009155,113.099998474,
2017-02-14 15:05:00+08:00,50.6533317566,0.0,129.333335876,107.816668193,
2017-02-14 15:10:00+08:00,51.0,0.0,132.425003052,116.925003052,140.679992676
2017-02-14 15:15:00+08:00,52.7333323161,0.0,133.033335368,111.333335877,138.479995728
2017-02-14 15:20:00+08:00,50.6999988556,0.0,132.075004578,115.800003052,
2017-02-14 15:25:00+08:00,50.1399993897,0.0,131.699996948,116.400001526,138.559997559
2017-02-14 15:30:00+08:00,51.0399990082,0.0,132.800003052,117.299999237,
2017-02-14 15:35:00+08:00,49.5466651916,0.0,126.366668701,113.900001526,
2017-02-14 15:40:00+08:00,51.7999992371,0.0,122.150001526,116.850002289,141.119995117
2017-02-14 15:45:00+08:00,50.4666646322,0.0,109.583335877,117.300000509,139.440002441
2017-02-14 15:50:00+08:00,48.9599990845,0.0,101.300003052,116.775001526,138.959999084
2017-02-14 15:55:00+08:00,50.1733322143,0.0,90.8333333333,116.483334859,138.959996541
2017-02-14 16:00:00+08:00,49.5,0.0,81.0750045776,116.650001526,138.63999939
2017-02-14 16:05:00+08:00,50.1466649373,0.0,81.9833348592,114.800000509,140.493326823
2017-02-14 16:10:00+08:00,48.9799995422,0.0,81.1500015259,117.725002289,139.860000611
2017-02-14 16:15:00+08:00,49.0133323669,0.0,70.9666671753,119.350001017,140.653330485
2017-02-14 16:20:00+08:00,50.359998703,0.0,63.8999996185,117.225002289,140.5
2017-02-14 16:25:00+08:00,50.4266662597,0.0,57.25,118.816668193,140.73332723
2017-02-14 16:30:00+08:00,51.0199985504,0.0,61.9250011444,117.150001526,140.279998779
2017-02-14 16:35:00+08:00,51.6533317566,0.0,60.3333346049,117.933336894,140.586664836
2017-02-14 16:40:00+08:00,47.919998169,0.0,57.7000007629,115.125003815,138.459991455
2017-02-14 16:45:00+08:00,48.8133328756,0.0,53.433333079,117.700002035,139.253331503
2017-02-14 16:50:00+08:00,48.5999984741,0.0,57.1250019073,115.075004578,140.699996948
2017-02-14 16:55:00+08:00,49.6399993896,0.0,59.8333346049,118.483334859,140.319997152
2017-02-14 17:00:00+08:00,49.0599994659,0.0,70.5250015259,115.875,140.139999389
2017-02-14 17:05:00+08:00,50.1599998474,0.0,72.5500030518,116.566670736,139.213328043
2017-02-14 17:10:00+08:00,49.65999794,0.0,79.4249992371,116.575004578,139.400001526
2017-02-14 17:15:00+08:00,50.3466644287,0.0,90.2500025431,118.233334859,140.119995117
2017-02-14 17:20:00+08:00,49.7399997711,0.0,83.0750045776,117.875,137.019996643
2017-02-14 17:25:00+08:00,50.9599990845,0.0,85.2166697185,119.716667175,140.826665242
2017-02-14 17:30:00+08:00,50.1399974823,0.0,83.25,117.500003815,140.5
2017-02-14 17:35:00+08:00,49.7866655986,0.0,67.1666692098,117.150001526,139.466659546
2017-02-14 17:40:00+08:00,48.0199985504,0.0,42.8750019073,118.050003052,137.5
2017-02-14 17:45:00+08:00,50.6533330281,0.0,45.6166674296,113.983337403,141.653330485
2017-02-14 17:50:00+08:00,50.1199989319,0.0,41.2250003815,118.475002289,138.440002441
2017-02-14 17:55:00+08:00,48.5999997457,0.0,40.0333340963,113.950002035,140.080001831
2017-02-14 18:00:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-14 18:05:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,-0.0266666660706
2017-02-14 18:10:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-14 18:15:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,-0.0266666660706
2017-02-14 18:20:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0199999995529
2017-02-14 18:25:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0666666676601,-0.0133333330353
2017-02-14 18:30:00+08:00,-0.0399999991059,0.0,-0.0500000007451,-0.10000000149,-0.0199999995529
2017-02-14 18:35:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0500000007451,-0.0133333330353
2017-02-14 18:40:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0750000011176,-0.0399999991059
2017-02-14 18:45:00+08:00,0.0,0.0,-0.0500000007451,-0.0666666676601,-0.0533333321412
2017-02-14 18:50:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0199999995529
2017-02-14 18:55:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0266666660706
2017-02-14 19:00:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-14 19:05:00+08:00,-0.0266666660706,0.0,-0.0500000007451,-0.0666666676601,-0.0133333330353
2017-02-14 19:10:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-14 19:15:00+08:00,-0.0266666660706,0.0,-0.0500000007451,-0.083333334575,-0.0399999991059
2017-02-14 19:20:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-14 19:25:00+08:00,-0.0266666660706,0.0,-0.0500000007451,-0.083333334575,-0.0133333330353
2017-02-14 19:30:00+08:00,-0.0399999991059,0.0,-0.0500000007451,-0.0750000011176,-0.0199999995529
2017-02-14 19:35:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0666666676601,-0.0266666660706
2017-02-14 19:40:00+08:00,0.0,0.0,-0.0500000007451,-0.10000000149,-0.0399999991059
2017-02-14 19:45:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0266666660706
2017-02-14 19:50:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-14 19:55:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-14 20:00:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,-0.0199999995529
2017-02-14 20:05:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,-0.0399999991059
2017-02-14 20:10:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-14 20:15:00+08:00,0.0,0.0,-0.0500000007451,-0.083333334575,-0.0399999991059
2017-02-14 20:20:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-14 20:25:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,-0.0266666660706
2017-02-14 20:30:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0750000011176,0.0
2017-02-14 20:35:00+08:00,0.0,0.0,-0.0333333338301,-0.0666666676601,-0.0266666660706
2017-02-14 20:40:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-14 20:45:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-14 20:50:00+08:00,0.0,0.0,-0.0250000003725,-0.10000000149,-0.0399999991059
2017-02-14 20:55:00+08:00,0.0,0.0,-0.0500000007451,-0.083333334575,-0.0399999991059
2017-02-14 21:00:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0199999995529
2017-02-14 21:05:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0500000007451,-0.0399999991059
2017-02-14 21:10:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0750000011176,-0.0199999995529
2017-02-14 21:15:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-14 21:20:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-14 21:25:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-14 21:30:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0199999995529
2017-02-14 21:35:00+08:00,-0.0266666660706,0.0,-0.06666666766,-0.083333334575,-0.0399999991059
2017-02-14 21:40:00+08:00,0.0,0.0,-0.0250000003725,-0.10000000149,-0.0199999995529
2017-02-14 21:45:00+08:00,0.0,0.0,-0.0333333338301,-0.083333334575,-0.0266666660706
2017-02-14 21:50:00+08:00,0.0,0.0,-0.0500000007451,-0.10000000149,-0.0399999991059
2017-02-14 21:55:00+08:00,0.0,0.0,-0.016666666915,-0.0500000007451,-0.0266666660706
2017-02-14 22:00:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-14 22:05:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0666666676601,-0.0266666660706
2017-02-14 22:10:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0250000003725,-0.0199999995529
2017-02-14 22:15:00+08:00,0.0,0.0,-0.0333333338301,-0.0666666676601,-0.0266666660706
2017-02-14 22:20:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-02-14 22:25:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.083333334575,-0.0266666660706
2017-02-14 22:30:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-02-14 22:35:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,-0.0133333330353
2017-02-14 22:40:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.10000000149,-0.0199999995529
2017-02-14 22:45:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0666666676601,-0.0133333330353
2017-02-14 22:50:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0500000007451,0.0
2017-02-14 22:55:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0666666676601,-0.0266666660706
2017-02-14 23:00:00+08:00,-0.0199999995529,0.0,0.0,-0.0500000007451,-0.039999999106
2017-02-14 23:05:00+08:00,-0.0399999991059,0.0,-0.0750000011176,-0.10000000149,-0.0399999991059
2017-02-14 23:10:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0500000007451,-0.0199999995529
2017-02-14 23:15:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-14 23:20:00+08:00,0.0,0.0,-0.0250000003725,-0.0750000011176,-0.0399999991059
2017-02-14 23:25:00+08:00,-0.0399999991059,0.0,-0.0500000007451,-0.0500000007451,-0.0599999986589
2017-02-14 23:30:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0750000011176,-0.0399999991059
2017-02-14 23:35:00+08:00,-0.0399999991059,0.0,-0.0500000007451,-0.10000000149,0.0
2017-02-14 23:40:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-02-14 23:45:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0500000007451,-0.0399999991059
2017-02-14 23:50:00+08:00,0.0,0.0,-0.0250000003725,-0.0750000011176,-0.0399999991059
2017-02-14 23:55:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0500000007451,-0.0399999991059
2017-02-15 00:00:00+08:00,0.0,0.0,0.0,-0.0500000007451,-0.0199999995529
2017-02-15 00:05:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,-0.0399999991059
2017-02-15 00:10:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0750000011176,-0.0199999995529
2017-02-15 00:15:00+08:00,0.0,0.0,-0.0333333338301,-0.083333334575,-0.0266666660706
2017-02-15 00:20:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0199999995529
2017-02-15 00:25:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0666666676601,-0.0133333330353
2017-02-15 00:30:00+08:00,0.0,0.0,-0.0500000007451,-0.10000000149,-0.0199999995529
2017-02-15 00:35:00+08:00,0.0,0.0,-0.0333333338301,-0.0333333338301,-0.0399999991059
2017-02-15 00:40:00+08:00,0.0,0.0,-0.0250000003725,-0.0750000011176,-0.0199999995529
2017-02-15 00:45:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0666666676601,-0.0266666660706
2017-02-15 00:50:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0500000007451,-0.0199999995529
2017-02-15 00:55:00+08:00,-0.0266666660706,0.0,-0.0500000007451,-0.0666666676601,-0.0266666660706
2017-02-15 01:00:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-02-15 01:05:00+08:00,-0.0399999991059,0.0,-0.0333333338301,-0.0500000007451,-0.0399999991059
