Location,Block10,Block3,BoardRoom,BoardRoom,BoardRoom,BoardRoom,BoardRoom,BoardRoom,FinanceOffice1,FinanceOffice1,FinanceOffice1,FinanceOffice2,FinanceOffice2,FinanceOffice2,FinanceOffice3,FinanceOffice3,FinanceOffice3,FinanceSecretary,FinanceSecretary,HRDirector,HRDirector,HRDirector,HRMeeting,HRMeeting,HRMeeting,HROffice1,HROffice1,HROffice2,HROffice2,HeadofSchool,HeadofSchool,HeadofSchool,HeadofSchoolSecretary,HeadofSchoolSecretary,HeadofSchoolSecretary,OpenOffice,OpenOffice,OpenOffice,OpenOffice,OpenOffice,OpenOffice,OpenOffice,Pantry,Pantry,Pantry,Pantry,Pantry
DeviceNum,Num0,Num0,Num0,Num1,Num2,Num3,Num4,Num5,Num0,Num1,Num2,Num0,Num1,Num2,Num0,Num1,Num2,Num0,Num1,Num0,Num1,Num2,Num0,Num1,Num2,Num0,Num1,Num0,Num1,Num0,Num1,Num2,Num0,Num1,Num2,Num0,Num1,Num2,Num3,Num4,Num5,Num6,Num0,Num1,Num2,Num3,Num4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-18 22:00:00+08:00,,,86.0,84.0,86.0,81.5,82.5,79.0,65.0,64.0,64.0,64.0,64.0,62.0,65.0,64.0,63.0,67.0,64.0,70.0,71.0,68.0,68.0,68.0,65.0,69.0,66.0,68.0,66.0,73.0,73.0,71.0,77.0,79.0,74.5,74.0,74.0,76.0,70.5,68.5,71.0,71.0,73.0,72.0,72.0,73.0,72.0
2017-02-18 22:05:00+08:00,,,86.0,84.0,85.0,81.0,81.6666666667,77.6666666667,65.0,64.6666666667,64.0,64.0,64.0,62.0,65.0,64.0,63.0,67.0,64.0,70.0,71.0,68.0,68.3333333333,68.3333333333,65.0,69.0,66.0,68.0,66.0,73.0,73.0,71.3333333333,77.0,78.6666666667,74.0,74.0,74.0,76.0,70.6666666667,70.0,70.6666666667,71.0,73.0,72.0,72.0,73.0,72.0
2017-02-18 22:10:00+08:00,,,86.0,84.0,85.0,81.0,81.5,76.5,65.0,65.0,64.0,64.5,64.0,62.0,65.0,64.0,63.0,67.0,64.0,70.0,71.0,68.0,69.0,68.0,65.0,69.0,67.0,68.0,66.0,73.0,73.0,71.0,77.0,78.5,74.0,74.0,74.0,76.0,71.0,70.5,70.5,70.5,73.0,72.0,72.0,72.5,72.0
2017-02-18 22:15:00+08:00,,,86.0,84.0,85.0,81.0,81.0,76.3333333333,65.0,65.0,64.0,65.0,64.0,62.0,65.0,64.0,63.0,67.0,64.0,70.0,71.0,68.0,69.0,68.0,65.0,69.0,67.0,68.0,66.0,73.0,73.0,71.0,77.0,78.0,74.0,74.0,74.0,76.0,71.0,71.0,70.0,70.3333333333,73.0,72.0,72.0,73.0,72.0
2017-02-18 22:20:00+08:00,,,86.0,84.0,85.0,81.0,81.5,76.5,65.0,65.0,64.0,65.0,64.0,62.0,65.0,64.0,63.0,67.0,64.0,70.0,71.0,68.0,68.5,68.0,65.0,69.0,67.0,68.0,66.0,73.0,73.0,71.0,77.0,78.0,74.0,74.0,74.0,76.0,71.0,70.5,70.5,71.0,73.0,72.0,72.0,72.5,72.0
2017-02-18 22:25:00+08:00,,,86.0,84.3333333333,85.0,81.0,81.3333333333,76.6666666667,65.0,65.0,64.0,65.0,64.0,62.0,65.0,64.0,63.0,67.0,64.0,70.0,71.0,68.0,68.6666666667,68.0,65.0,69.0,66.6666666667,68.0,66.0,73.0,73.0,71.0,76.6666666667,78.0,74.0,74.0,74.0,76.0,71.0,69.6666666667,70.3333333333,70.3333333333,73.0,72.0,72.0,72.6666666667,72.0
2017-02-18 22:30:00+08:00,,,86.0,85.0,85.0,81.0,81.5,77.0,65.0,65.0,64.0,65.0,64.0,62.0,65.0,64.0,63.0,67.0,64.0,70.0,71.0,68.0,69.0,68.0,65.0,69.0,67.0,68.0,66.0,73.0,73.0,71.0,76.5,78.0,74.0,74.0,74.0,76.0,71.0,70.0,70.0,71.0,73.0,72.0,72.0,73.0,72.0
2017-02-18 22:35:00+08:00,,,86.0,85.0,85.0,81.0,81.6666666667,76.6666666667,65.0,65.0,64.0,65.0,64.0,62.0,65.0,64.0,63.0,67.0,64.0,70.0,71.0,68.0,69.0,68.3333333333,65.0,69.0,66.6666666667,68.0,66.0,73.0,73.0,71.0,77.0,78.0,74.0,74.0,74.0,76.0,71.0,70.0,70.3333333333,70.6666666667,73.0,72.0,72.0,72.6666666667,72.0
2017-02-18 22:40:00+08:00,,,86.0,85.0,85.0,81.0,81.0,76.5,65.0,65.0,64.0,65.0,64.0,62.0,65.5,64.0,63.0,67.0,64.0,70.0,71.0,68.0,69.0,69.0,65.0,69.0,67.0,68.0,66.0,73.0,73.0,71.0,76.5,78.0,74.0,74.0,74.0,76.0,71.0,70.5,70.5,71.0,73.0,72.0,72.0,73.0,72.0
2017-02-18 22:45:00+08:00,,,86.0,84.6666666667,85.0,81.0,81.0,76.6666666667,65.0,65.0,64.0,65.0,64.0,62.0,66.0,64.0,63.0,67.0,64.0,70.0,71.0,68.0,69.0,69.0,65.0,69.0,66.6666666667,68.0,66.6666666667,73.0,73.0,71.3333333333,76.0,78.0,74.0,74.0,74.0,76.0,71.0,70.0,70.3333333333,70.6666666667,73.0,72.0,72.0,72.6666666667,72.0
2017-02-18 22:50:00+08:00,,,86.0,84.5,85.0,81.0,81.5,76.5,65.0,65.0,64.0,65.0,64.0,62.0,66.0,64.0,63.0,67.0,64.0,70.0,71.0,68.0,69.0,69.0,65.0,69.0,67.0,68.0,66.0,73.0,73.0,71.5,76.0,78.0,74.0,74.0,74.0,76.0,71.0,70.0,70.5,71.0,73.0,72.0,72.0,72.5,72.0
2017-02-18 22:55:00+08:00,,,86.0,84.0,85.0,81.0,81.3333333333,75.3333333333,65.0,65.0,64.3333333333,65.0,64.0,62.0,66.0,64.3333333333,63.0,67.0,64.0,70.0,71.0,68.0,69.0,69.0,65.0,69.0,67.0,68.0,66.3333333333,73.0,73.0,71.0,76.0,78.0,73.3333333333,74.0,74.0,76.0,71.0,70.6666666667,71.0,71.0,73.0,72.0,72.0,73.0,72.0
2017-02-18 23:00:00+08:00,,,86.0,84.0,85.0,81.0,81.5,75.5,65.0,65.0,64.5,65.0,64.0,62.0,66.0,64.5,63.0,67.0,64.0,70.0,71.0,68.0,69.0,69.0,65.0,69.0,67.0,68.0,66.5,73.0,73.0,71.0,76.0,78.0,73.5,74.0,74.0,76.0,71.0,70.5,71.0,70.5,73.0,72.0,72.0,72.5,72.0
2017-02-18 23:05:00+08:00,,,86.0,84.0,85.0,81.0,80.6666666667,76.3333333333,65.0,65.0,64.3333333333,65.0,64.0,62.0,66.0,65.0,63.0,67.0,64.0,70.0,71.0,68.0,69.0,69.0,65.0,69.0,67.0,68.0,67.0,73.0,73.0,71.3333333333,76.0,78.0,73.6666666667,74.6666666667,74.3333333333,76.0,71.0,70.6666666667,71.0,70.6666666667,73.0,72.3333333333,72.0,73.0,72.3333333333
2017-02-18 23:10:00+08:00,,,86.0,84.0,85.0,81.0,81.0,75.5,65.0,65.0,64.5,65.0,64.0,62.0,66.0,65.0,63.0,67.0,64.0,70.0,71.0,68.0,69.0,69.0,65.0,69.0,67.0,68.0,67.0,73.0,73.0,72.0,76.0,78.0,73.0,74.5,74.0,76.0,71.0,70.5,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-18 23:15:00+08:00,,,86.0,84.3333333333,85.0,81.0,81.3333333333,75.3333333333,65.0,65.0,64.6666666667,65.0,64.0,62.0,66.0,65.0,63.0,67.0,64.0,70.0,71.0,68.3333333333,69.0,69.0,65.0,69.0,67.0,68.0,67.0,73.0,73.0,72.0,76.0,78.0,73.0,75.0,74.0,76.0,71.0,70.6666666667,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-18 23:20:00+08:00,,,86.0,84.0,85.0,81.0,81.0,77.0,65.0,65.0,64.0,65.0,64.0,62.0,66.0,65.0,63.0,67.0,64.0,70.0,71.0,69.0,69.0,69.0,65.0,69.0,67.0,68.0,67.0,73.0,73.0,71.5,76.0,77.5,73.0,74.5,74.0,76.0,71.0,70.5,71.0,70.5,73.0,73.0,72.0,73.0,73.0
2017-02-18 23:25:00+08:00,,,86.0,84.0,85.0,81.0,81.6666666667,76.3333333333,65.6666666667,65.0,65.0,65.0,64.0,62.0,66.0,65.0,63.0,67.0,64.0,70.0,71.0,69.0,69.0,69.0,65.0,69.0,67.0,68.0,67.0,73.0,73.0,71.6666666667,76.0,78.0,73.3333333333,75.0,74.6666666667,76.0,71.0,70.6666666667,71.0,70.6666666667,73.0,73.0,72.0,72.6666666667,73.0
2017-02-18 23:30:00+08:00,,,86.0,85.0,85.0,82.0,81.0,75.0,65.0,65.0,65.0,65.0,64.0,62.0,66.0,65.0,63.0,67.0,64.0,70.0,71.0,69.0,69.0,69.0,65.0,69.0,67.0,68.0,67.0,73.0,73.0,71.5,76.0,77.5,73.0,75.0,75.0,76.0,71.0,70.5,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-18 23:35:00+08:00,,,86.0,85.0,85.0,81.0,81.0,75.3333333333,66.0,65.0,65.0,65.0,64.3333333333,62.0,66.0,65.0,63.0,67.0,64.0,70.0,71.0,69.0,69.0,69.0,65.0,69.0,67.0,68.0,67.0,73.0,73.0,71.3333333333,76.0,77.3333333333,73.0,75.0,74.0,76.0,71.0,70.6666666667,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-18 23:40:00+08:00,,,86.0,84.5,84.5,81.0,81.0,74.5,66.0,65.0,65.0,65.0,64.0,62.0,66.0,65.0,63.0,67.0,64.0,70.0,71.0,69.0,69.0,69.0,65.0,69.0,67.0,68.0,67.0,73.0,73.0,72.0,76.0,77.0,73.0,75.0,74.0,76.0,71.0,71.0,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-18 23:45:00+08:00,,,86.0,84.6666666667,84.3333333333,81.0,80.6666666667,76.0,66.0,65.0,65.0,65.0,64.0,62.0,66.0,65.0,63.0,67.0,64.0,70.0,71.0,69.0,69.0,69.0,65.0,69.0,67.0,68.0,67.0,73.0,73.0,72.0,76.0,77.3333333333,73.0,75.0,75.0,76.0,71.0,70.6666666667,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-18 23:50:00+08:00,,,86.0,84.0,84.0,81.0,81.0,77.0,66.0,65.0,65.0,65.0,64.0,62.0,66.0,65.0,63.0,67.0,64.0,70.0,71.0,69.0,69.0,69.0,65.0,69.0,67.0,68.0,67.0,73.0,73.0,71.5,76.0,77.0,73.0,75.0,75.0,76.0,71.0,70.5,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-18 23:55:00+08:00,,,86.0,84.0,84.0,81.0,81.3333333333,76.0,66.0,65.0,65.0,65.0,64.0,62.0,66.0,65.0,63.0,67.0,64.0,70.0,71.0,69.0,69.0,69.0,65.0,69.0,67.0,68.0,67.0,73.0,73.0,72.0,76.0,77.0,73.0,75.0,74.0,76.0,71.0,70.6666666667,71.0,71.0,73.0,73.0,72.0,72.6666666667,73.0
2017-02-19 00:00:00+08:00,,,86.0,84.0,84.0,81.0,81.0,75.0,66.0,65.0,65.0,65.0,64.0,62.0,66.0,65.0,63.0,67.0,64.0,70.0,71.0,69.0,69.0,69.0,65.0,69.0,67.0,68.0,67.0,73.0,73.0,72.0,76.0,77.0,73.0,75.0,74.5,76.0,71.0,71.0,71.0,70.5,73.0,73.0,72.0,72.5,73.0
2017-02-19 00:05:00+08:00,,,86.0,84.0,84.0,81.0,81.0,76.3333333333,66.0,65.0,65.0,65.0,64.0,62.0,66.0,65.0,63.0,67.0,64.0,70.0,71.0,69.0,69.0,69.0,65.0,69.0,67.0,68.0,67.0,73.0,73.0,72.0,76.0,77.3333333333,73.0,75.0,74.0,76.0,71.0,70.3333333333,71.0,71.0,73.0,73.0,72.0,72.6666666667,73.0
2017-02-19 00:10:00+08:00,,,86.0,84.0,84.0,81.5,81.0,76.0,66.0,65.0,65.0,65.0,65.0,62.0,66.0,65.0,63.0,67.0,64.0,70.0,71.0,69.0,69.0,69.0,65.0,69.0,67.0,68.0,67.0,73.0,73.0,72.0,76.0,77.0,73.0,75.0,74.0,76.0,71.0,71.0,71.0,70.5,73.0,73.0,72.0,72.5,73.0
2017-02-19 00:15:00+08:00,,,86.0,84.0,84.0,81.0,81.0,75.6666666667,66.0,65.0,65.0,65.0,65.0,62.0,66.0,65.0,63.0,67.0,64.0,70.0,71.0,69.0,69.0,69.0,65.0,69.0,67.0,68.0,67.0,73.0,73.0,72.0,76.0,77.3333333333,73.0,75.0,74.0,76.0,71.0,71.0,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 00:20:00+08:00,,,86.0,84.0,84.0,81.0,81.0,75.5,66.0,65.0,65.0,65.0,65.0,62.5,66.0,65.0,63.0,67.0,64.0,70.0,71.0,69.0,69.0,69.0,65.0,69.0,67.0,68.0,67.0,73.0,73.0,72.0,76.0,77.0,73.0,75.0,74.0,76.0,71.0,70.5,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 00:25:00+08:00,,,86.0,84.0,84.0,81.0,81.0,76.0,66.0,65.0,65.0,65.0,65.0,62.3333333333,66.0,65.0,63.0,67.0,64.0,70.0,71.0,69.0,69.0,69.0,65.0,69.0,67.0,68.0,67.0,73.0,73.0,72.0,76.0,77.3333333333,73.0,75.0,74.3333333333,76.0,71.0,70.0,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 00:30:00+08:00,,,86.0,84.0,84.0,81.0,81.0,76.0,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.0,64.5,70.0,71.0,69.0,69.0,69.0,65.0,69.0,67.0,68.5,67.0,73.0,73.0,72.0,76.0,77.5,73.0,75.0,75.0,76.0,71.0,70.5,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 00:35:00+08:00,,,86.0,84.0,84.0,81.3333333333,81.3333333333,76.0,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.0,64.3333333333,70.0,71.0,69.0,69.0,69.0,65.0,69.0,67.0,68.3333333333,67.0,73.0,73.0,72.0,76.0,77.6666666667,73.0,75.0,74.6666666667,76.0,71.0,71.0,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 00:40:00+08:00,,,86.0,84.0,84.0,81.5,81.0,76.5,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.0,64.5,70.0,71.0,69.0,69.0,69.0,65.5,69.0,67.0,68.5,67.0,73.0,73.0,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.0,70.0,71.0,70.5,73.0,73.0,72.0,73.0,73.0
2017-02-19 00:45:00+08:00,,,86.0,84.0,84.0,81.0,81.3333333333,76.0,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.0,64.3333333333,70.0,71.0,69.0,69.0,69.0,66.0,69.0,67.0,69.0,67.0,73.0,73.0,72.0,76.0,77.3333333333,73.0,75.0,75.0,76.0,71.0,71.0,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 00:50:00+08:00,,,86.0,84.0,84.0,81.5,82.0,76.0,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.0,64.5,70.5,71.0,69.0,69.0,69.0,66.0,69.0,67.0,69.0,67.0,73.0,73.5,72.0,76.0,77.5,73.0,75.0,75.0,76.0,71.0,71.0,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 00:55:00+08:00,,,86.0,84.0,84.6666666667,82.0,81.0,76.3333333333,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.0,65.0,70.6666666667,71.0,69.0,69.0,69.0,66.0,69.0,67.0,69.0,67.0,73.0,73.6666666667,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.0,70.3333333333,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 01:00:00+08:00,,,86.0,84.0,84.5,82.0,81.0,77.0,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.0,65.0,71.0,71.0,69.0,69.0,69.0,66.0,69.0,67.0,69.0,67.0,73.0,74.0,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.0,70.0,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 01:05:00+08:00,,,86.0,84.0,84.0,82.0,81.3333333333,76.6666666667,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.0,64.6666666667,71.0,71.0,69.0,69.0,69.0,66.0,69.0,67.0,69.0,67.0,73.3333333333,74.0,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.0,70.6666666667,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 01:10:00+08:00,,,86.0,84.0,84.0,81.5,81.5,77.0,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.0,65.0,71.0,71.0,69.0,69.0,69.0,66.0,69.0,67.0,69.0,67.0,73.5,74.0,72.0,76.0,78.0,73.0,75.0,75.0,76.0,71.0,70.0,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 01:15:00+08:00,,,86.0,84.0,84.0,82.0,81.3333333333,77.6666666667,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.6666666667,65.0,71.0,71.0,69.0,69.0,69.0,66.0,69.0,67.0,69.0,67.0,73.3333333333,74.0,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.0,70.0,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 01:20:00+08:00,,,86.0,84.0,84.0,82.0,81.0,76.0,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.5,65.0,71.0,71.0,69.0,69.0,69.0,66.0,69.0,67.0,69.0,67.0,73.5,74.0,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.0,71.0,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 01:25:00+08:00,,,86.0,84.0,84.0,82.0,81.3333333333,76.6666666667,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,68.0,65.0,71.0,71.0,69.0,69.0,69.0,66.0,69.0,67.3333333333,69.0,67.0,73.3333333333,74.0,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.0,70.3333333333,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 01:30:00+08:00,,,86.0,84.0,84.0,81.5,81.0,76.5,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.5,65.0,70.5,71.0,69.0,69.0,69.0,66.0,69.0,67.0,69.0,67.0,73.0,73.0,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.0,71.0,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 01:35:00+08:00,,,86.0,84.0,84.0,82.0,81.6666666667,76.6666666667,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,68.0,65.0,70.6666666667,71.0,69.0,69.0,69.0,66.0,69.6666666667,67.3333333333,69.0,67.0,73.0,73.6666666667,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.0,70.3333333333,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 01:40:00+08:00,,,86.0,84.0,84.0,82.0,81.5,77.0,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,68.0,65.0,70.5,71.0,69.0,69.0,69.0,66.0,70.0,67.0,69.0,67.0,73.0,74.0,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.0,70.5,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 01:45:00+08:00,,,86.0,84.0,84.0,82.0,81.0,76.3333333333,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.6666666667,65.0,71.0,71.0,69.0,69.0,69.0,66.0,70.0,67.0,69.0,67.0,74.0,73.6666666667,72.0,76.0,77.3333333333,73.0,75.0,75.0,76.0,71.0,71.0,71.0,71.0,73.0,73.0,72.3333333333,73.0,73.0
2017-02-19 01:50:00+08:00,,,86.0,84.0,84.0,82.0,82.0,77.0,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,68.0,65.0,71.0,71.0,69.0,69.0,69.0,66.0,70.0,67.0,69.0,67.0,74.0,74.0,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.0,70.5,71.0,71.0,73.0,73.0,72.5,73.0,73.0
2017-02-19 01:55:00+08:00,,,86.0,84.0,84.0,82.0,81.6666666667,76.6666666667,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,68.0,65.0,71.0,71.0,69.0,69.0,69.0,66.0,70.0,67.0,69.0,67.0,74.0,73.6666666667,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.0,70.3333333333,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 02:00:00+08:00,,,86.0,84.0,84.0,82.0,81.5,77.0,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.0,65.0,71.0,71.0,69.0,69.0,69.0,66.0,70.0,67.0,69.0,67.0,74.0,74.0,72.0,76.0,77.5,73.0,75.0,75.0,76.0,71.0,70.5,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 02:05:00+08:00,,,86.0,84.0,84.0,82.0,81.6666666667,77.3333333333,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.0,65.0,71.0,71.0,69.0,69.0,69.0,66.0,70.0,67.0,69.0,67.0,74.0,74.0,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.0,70.3333333333,71.0,71.0,73.0,73.0,72.3333333333,73.0,73.0
2017-02-19 02:10:00+08:00,,,86.0,84.0,84.0,82.0,81.5,77.5,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.0,65.0,71.0,71.0,69.0,69.0,69.5,66.0,70.0,67.0,69.0,67.0,74.0,74.0,72.5,76.0,77.0,73.0,75.0,75.0,76.0,71.0,70.5,71.0,71.0,73.0,73.0,72.5,73.0,73.0
2017-02-19 02:15:00+08:00,,,86.0,84.0,84.0,82.0,81.3333333333,77.6666666667,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.0,65.0,71.0,71.0,69.0,69.0,69.0,66.0,70.0,67.6666666667,69.0,67.6666666667,74.0,74.0,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.0,70.0,71.0,71.0,73.0,73.0,72.3333333333,73.0,73.0
2017-02-19 02:20:00+08:00,,,86.0,84.0,84.0,82.0,81.5,76.5,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.0,65.0,71.0,71.0,69.0,69.5,69.0,66.0,70.0,67.5,69.0,67.0,74.0,74.0,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.0,70.5,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 02:25:00+08:00,,,86.0,84.0,84.0,82.0,81.6666666667,77.6666666667,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.6666666667,65.0,71.0,71.0,69.0,69.0,69.6666666667,66.0,70.0,68.0,69.0,67.0,74.0,74.0,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.0,70.0,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 02:30:00+08:00,,,86.0,84.0,84.0,82.0,82.0,77.5,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.5,65.0,71.0,71.0,69.0,69.0,69.0,66.0,70.0,67.0,69.0,67.0,74.0,74.0,72.0,76.0,77.5,73.0,75.0,75.0,76.0,71.0,70.0,71.0,71.0,73.0,73.0,72.0,73.0,73.0
2017-02-19 02:35:00+08:00,,,86.0,84.0,84.0,82.0,81.6666666667,77.3333333333,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,67.6666666667,65.0,71.0,71.0,69.0,69.3333333333,69.6666666667,66.0,70.0,67.6666666667,69.0,67.3333333333,74.0,74.0,72.0,76.0,77.6666666667,73.3333333333,75.0,75.0,76.0,71.0,70.6666666667,71.0,71.0,73.0,73.0,73.0,73.0,73.0
2017-02-19 02:40:00+08:00,,,86.0,84.0,84.0,82.0,81.5,77.0,66.0,65.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,68.0,65.0,71.0,71.0,69.0,70.0,70.0,66.0,70.0,67.5,69.0,67.5,74.0,74.0,72.0,76.0,77.5,73.0,75.0,75.0,76.0,71.0,71.0,71.0,71.0,73.0,73.0,72.5,73.0,73.0
2017-02-19 02:45:00+08:00,,,86.0,84.0,84.0,82.0,82.0,77.3333333333,66.0,66.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,68.0,65.0,71.0,71.0,69.0,70.0,70.0,66.0,70.0,68.0,69.0,68.0,74.0,74.0,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.3333333333,70.6666666667,71.0,71.0,73.0,73.0,73.0,73.0,73.0
2017-02-19 02:50:00+08:00,,,86.0,84.0,84.0,82.0,82.0,77.5,66.0,66.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,68.0,65.0,71.0,71.0,69.0,70.0,70.0,66.0,70.0,68.0,69.0,68.0,74.0,74.0,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.0,71.0,71.0,71.0,73.0,73.0,73.0,73.0,73.0
2017-02-19 02:55:00+08:00,,,86.0,84.0,84.0,82.0,82.0,76.6666666667,66.0,66.0,65.3333333333,65.0,65.0,63.0,66.0,65.0,63.0,68.0,65.0,71.0,71.3333333333,69.0,70.0,70.0,66.0,70.0,68.0,69.0,68.0,74.0,74.0,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.3333333333,71.3333333333,71.0,71.0,73.0,73.0,73.0,73.0,73.0
2017-02-19 03:00:00+08:00,,,86.0,84.0,84.0,82.0,81.5,76.5,66.0,66.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,68.0,65.0,71.0,71.0,69.0,70.0,70.0,66.0,70.0,68.0,69.0,68.0,74.0,74.0,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.5,71.0,71.0,71.0,73.0,73.0,73.0,73.0,73.0
2017-02-19 03:05:00+08:00,,,86.0,84.0,84.0,82.0,82.0,77.0,66.0,66.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,68.0,65.0,71.0,71.0,69.0,70.0,70.0,66.0,70.0,68.0,69.0,68.0,74.0,74.0,72.0,76.0,77.3333333333,73.0,75.0,75.0,76.0,71.3333333333,71.0,71.0,71.0,73.0,73.0,73.0,73.0,73.0
2017-02-19 03:10:00+08:00,,,86.0,85.0,84.0,82.0,82.0,77.0,66.0,66.0,65.5,65.0,65.0,63.0,66.0,65.0,63.0,68.0,65.0,71.0,71.0,69.0,70.0,70.0,66.0,70.0,68.0,69.0,68.0,74.0,74.0,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.5,71.0,71.0,71.0,73.5,73.0,73.0,73.0,73.0
2017-02-19 03:15:00+08:00,,,86.0,85.0,84.0,82.0,81.6666666667,76.3333333333,66.0,66.0,65.0,65.0,65.0,63.0,66.0,65.0,63.0,68.0,65.0,71.0,71.0,69.0,70.0,70.0,66.0,70.0,68.0,69.0,68.0,74.0,74.0,72.0,76.0,77.0,73.0,75.0,75.0,76.0,71.6666666667,71.0,71.0,71.0,73.3333333333,73.0,73.0,73.0,73.0
