,Zones,Value,Occupancy Type,Unit
1676,Zone 2,833.833333333,Non-working Hours,CO2 [ppm]
1675,Zone 2,836.333333333,Non-working Hours,CO2 [ppm]
1674,Zone 2,838.333333333,Non-working Hours,CO2 [ppm]
1673,Zone 2,842.111111111,Non-working Hours,CO2 [ppm]
1672,Zone 2,843.0,Non-working Hours,CO2 [ppm]
1671,Zone 2,846.555555556,Non-working Hours,CO2 [ppm]
1670,Zone 2,851.5,Non-working Hours,CO2 [ppm]
1669,Zone 2,854.222222222,Non-working Hours,CO2 [ppm]
1690,Zone 2,811.5,Non-working Hours,CO2 [ppm]
1714,Zone 2,761.0,Non-working Hours,CO2 [ppm]
1716,Zone 2,759.666666667,Non-working Hours,CO2 [ppm]
1961,Zone 2,686.166666667,Non-working Hours,CO2 [ppm]
1667,Zone 2,876.0,Non-working Hours,CO2 [ppm]
1663,Zone 2,892.5,Non-working Hours,CO2 [ppm]
1662,Zone 2,891.777777778,Non-working Hours,CO2 [ppm]
1661,Zone 2,896.0,Non-working Hours,CO2 [ppm]
1660,Zone 2,898.555555556,Non-working Hours,CO2 [ppm]
1659,Zone 2,899.666666667,Non-working Hours,CO2 [ppm]
1658,Zone 2,902.333333333,Non-working Hours,CO2 [ppm]
1657,Zone 2,905.0,Non-working Hours,CO2 [ppm]
1656,Zone 2,906.0,Non-working Hours,CO2 [ppm]
1654,Zone 2,914.444444444,Non-working Hours,CO2 [ppm]
1664,Zone 2,891.666666667,Non-working Hours,CO2 [ppm]
1644,Zone 2,950.444444444,Non-working Hours,CO2 [ppm]
1652,Zone 2,923.444444444,Non-working Hours,CO2 [ppm]
1651,Zone 2,926.166666667,Non-working Hours,CO2 [ppm]
1650,Zone 2,928.111111111,Non-working Hours,CO2 [ppm]
1649,Zone 2,934.833333333,Non-working Hours,CO2 [ppm]
1648,Zone 2,938.333333333,Non-working Hours,CO2 [ppm]
1647,Zone 2,941.666666667,Non-working Hours,CO2 [ppm]
1646,Zone 2,944.111111111,Non-working Hours,CO2 [ppm]
1645,Zone 2,948.666666667,Non-working Hours,CO2 [ppm]
1619,Zone 2,526.777777778,Non-working Hours,CO2 [ppm]
1653,Zone 2,919.0,Non-working Hours,CO2 [ppm]
1655,Zone 2,911.166666667,Non-working Hours,CO2 [ppm]
1643,Zone 2,951.5,Non-working Hours,CO2 [ppm]
1642,Zone 2,533.5,Non-working Hours,CO2 [ppm]
1763,Zone 2,699.333333333,Non-working Hours,CO2 [ppm]
1638,Zone 2,531.5,Non-working Hours,CO2 [ppm]
1637,Zone 2,531.666666667,Non-working Hours,CO2 [ppm]
1636,Zone 2,533.833333333,Non-working Hours,CO2 [ppm]
1635,Zone 2,533.111111111,Non-working Hours,CO2 [ppm]
1634,Zone 2,532.0,Non-working Hours,CO2 [ppm]
1633,Zone 2,529.0,Non-working Hours,CO2 [ppm]
1632,Zone 2,529.833333333,Non-working Hours,CO2 [ppm]
1631,Zone 2,530.444444444,Non-working Hours,CO2 [ppm]
1630,Zone 2,531.333333333,Non-working Hours,CO2 [ppm]
1629,Zone 2,529.0,Non-working Hours,CO2 [ppm]
1628,Zone 2,529.0,Non-working Hours,CO2 [ppm]
1627,Zone 2,529.444444444,Non-working Hours,CO2 [ppm]
1626,Zone 2,527.833333333,Non-working Hours,CO2 [ppm]
1625,Zone 2,527.111111111,Non-working Hours,CO2 [ppm]
1624,Zone 2,524.833333333,Non-working Hours,CO2 [ppm]
1623,Zone 2,525.666666667,Non-working Hours,CO2 [ppm]
1622,Zone 2,527.0,Non-working Hours,CO2 [ppm]
1621,Zone 2,527.111111111,Non-working Hours,CO2 [ppm]
1620,Zone 2,526.666666667,Non-working Hours,CO2 [ppm]
1641,Zone 2,533.111111111,Non-working Hours,CO2 [ppm]
1617,Zone 2,529.0,Non-working Hours,CO2 [ppm]
1666,Zone 2,882.0,Non-working Hours,CO2 [ppm]
1639,Zone 2,532.222222222,Non-working Hours,CO2 [ppm]
1591,Zone 2,508.444444445,Non-working Hours,CO2 [ppm]
1614,Zone 2,530.0,Non-working Hours,CO2 [ppm]
1613,Zone 2,529.666666667,Non-working Hours,CO2 [ppm]
1612,Zone 2,531.833333333,Non-working Hours,CO2 [ppm]
1611,Zone 2,530.888888889,Non-working Hours,CO2 [ppm]
1610,Zone 2,530.0,Non-working Hours,CO2 [ppm]
1609,Zone 2,530.0,Non-working Hours,CO2 [ppm]
1608,Zone 2,531.166666667,Non-working Hours,CO2 [ppm]
1616,Zone 2,531.833333333,Non-working Hours,CO2 [ppm]
1605,Zone 2,527.0,Non-working Hours,CO2 [ppm]
1615,Zone 2,530.777777778,Non-working Hours,CO2 [ppm]
1595,Zone 2,505.444444445,Non-working Hours,CO2 [ppm]
1603,Zone 2,522.777777778,Non-working Hours,CO2 [ppm]
1602,Zone 2,524.166666667,Non-working Hours,CO2 [ppm]
1601,Zone 2,522.777777778,Non-working Hours,CO2 [ppm]
1600,Zone 2,519.0,Non-working Hours,CO2 [ppm]
1599,Zone 2,518.222222222,Non-working Hours,CO2 [ppm]
1598,Zone 2,513.166666667,Non-working Hours,CO2 [ppm]
1597,Zone 2,506.777777778,Non-working Hours,CO2 [ppm]
1596,Zone 2,504.166666667,Non-working Hours,CO2 [ppm]
1665,Zone 2,888.5,Non-working Hours,CO2 [ppm]
1604,Zone 2,525.0,Non-working Hours,CO2 [ppm]
1606,Zone 2,526.666666667,Non-working Hours,CO2 [ppm]
1607,Zone 2,530.0,Non-working Hours,CO2 [ppm]
1593,Zone 2,511.777777778,Non-working Hours,CO2 [ppm]
1594,Zone 2,509.333333333,Non-working Hours,CO2 [ppm]
1589,Zone 2,509.777777778,Non-working Hours,CO2 [ppm]
1588,Zone 2,510.833333333,Non-working Hours,CO2 [ppm]
1587,Zone 2,510.555555555,Non-working Hours,CO2 [ppm]
1586,Zone 2,511.666666667,Non-working Hours,CO2 [ppm]
1585,Zone 2,511.111111111,Non-working Hours,CO2 [ppm]
1584,Zone 2,509.833333333,Non-working Hours,CO2 [ppm]
1583,Zone 2,511.666666667,Non-working Hours,CO2 [ppm]
1582,Zone 2,513.333333333,Non-working Hours,CO2 [ppm]
1572,Zone 2,511.333333333,Non-working Hours,CO2 [ppm]
1590,Zone 2,509.333333333,Non-working Hours,CO2 [ppm]
1574,Zone 2,512.0,Non-working Hours,CO2 [ppm]
1573,Zone 2,511.111111111,Non-working Hours,CO2 [ppm]
1580,Zone 2,511.333333333,Non-working Hours,CO2 [ppm]
1579,Zone 2,511.888888889,Non-working Hours,CO2 [ppm]
1578,Zone 2,514.666666667,Non-working Hours,CO2 [ppm]
1592,Zone 2,509.5,Non-working Hours,CO2 [ppm]
1577,Zone 2,513.0,Non-working Hours,CO2 [ppm]
1581,Zone 2,512.111111111,Non-working Hours,CO2 [ppm]
1576,Zone 2,510.166666667,Non-working Hours,CO2 [ppm]
1575,Zone 2,511.666666667,Non-working Hours,CO2 [ppm]
2354,Zone 2,691.833333333,Non-working Hours,CO2 [ppm]
2346,Zone 3,820.523809524,Working Hours,CO2 [ppm]
3108,Zone 3,944.0,Working Hours,CO2 [ppm]
3109,Zone 3,943.714285714,Working Hours,CO2 [ppm]
2350,Zone 3,826.0,Working Hours,CO2 [ppm]
2342,Zone 3,806.190476191,Working Hours,CO2 [ppm]
2343,Zone 3,811.785714286,Working Hours,CO2 [ppm]
2344,Zone 3,815.0,Working Hours,CO2 [ppm]
2345,Zone 3,818.071428571,Working Hours,CO2 [ppm]
2347,Zone 3,821.214285714,Working Hours,CO2 [ppm]
2352,Zone 3,822.809523809,Working Hours,CO2 [ppm]
2349,Zone 3,823.5,Working Hours,CO2 [ppm]
3138,Zone 3,887.357142857,Non-working Hours,CO2 [ppm]
2351,Zone 3,825.5,Working Hours,CO2 [ppm]
3110,Zone 3,944.785714286,Working Hours,CO2 [ppm]
2353,Zone 3,823.071428571,Working Hours,CO2 [ppm]
2354,Zone 3,830.619047619,Working Hours,CO2 [ppm]
2355,Zone 3,832.571428571,Working Hours,CO2 [ppm]
3115,Zone 3,939.214285714,Working Hours,CO2 [ppm]
3114,Zone 3,939.38095238,Working Hours,CO2 [ppm]
2348,Zone 3,822.571428571,Working Hours,CO2 [ppm]
3107,Zone 3,943.666666667,Working Hours,CO2 [ppm]
2939,Zone 3,858.095238095,Working Hours,CO2 [ppm]
3087,Zone 3,886.904761904,Working Hours,CO2 [ppm]
3064,Zone 3,830.142857143,Working Hours,CO2 [ppm]
3037,Zone 3,840.0,Working Hours,CO2 [ppm]
3106,Zone 3,944.785714286,Working Hours,CO2 [ppm]
3105,Zone 3,943.095238095,Working Hours,CO2 [ppm]
3104,Zone 3,941.928571429,Working Hours,CO2 [ppm]
3103,Zone 3,944.333333333,Working Hours,CO2 [ppm]
3102,Zone 3,940.714285714,Working Hours,CO2 [ppm]
3101,Zone 3,938.238095238,Working Hours,CO2 [ppm]
3100,Zone 3,937.714285714,Working Hours,CO2 [ppm]
3099,Zone 3,934.19047619,Working Hours,CO2 [ppm]
3098,Zone 3,934.357142857,Working Hours,CO2 [ppm]
3097,Zone 3,927.523809524,Working Hours,CO2 [ppm]
3096,Zone 3,917.857142857,Working Hours,CO2 [ppm]
3095,Zone 3,910.523809524,Working Hours,CO2 [ppm]
3094,Zone 3,903.214285714,Working Hours,CO2 [ppm]
3093,Zone 3,896.904761904,Working Hours,CO2 [ppm]
3092,Zone 3,894.142857143,Working Hours,CO2 [ppm]
3091,Zone 3,886.761904761,Working Hours,CO2 [ppm]
3090,Zone 3,885.0,Working Hours,CO2 [ppm]
3089,Zone 3,885.619047619,Working Hours,CO2 [ppm]
3088,Zone 3,886.785714286,Working Hours,CO2 [ppm]
3086,Zone 3,883.714285714,Working Hours,CO2 [ppm]
3113,Zone 3,941.785714286,Working Hours,CO2 [ppm]
3040,Zone 3,844.642857143,Working Hours,CO2 [ppm]
3111,Zone 3,946.571428571,Working Hours,CO2 [ppm]
3082,Zone 3,865.428571429,Working Hours,CO2 [ppm]
3072,Zone 3,828.714285714,Working Hours,CO2 [ppm]
3081,Zone 3,860.857142857,Working Hours,CO2 [ppm]
3080,Zone 3,858.357142857,Working Hours,CO2 [ppm]
3079,Zone 3,855.333333333,Working Hours,CO2 [ppm]
3078,Zone 3,850.142857143,Working Hours,CO2 [ppm]
3077,Zone 3,845.0,Working Hours,CO2 [ppm]
3076,Zone 3,840.142857143,Working Hours,CO2 [ppm]
3075,Zone 3,840.619047619,Working Hours,CO2 [ppm]
3060,Zone 3,845.714285714,Working Hours,CO2 [ppm]
3074,Zone 3,836.357142857,Working Hours,CO2 [ppm]
3071,Zone 3,831.0,Working Hours,CO2 [ppm]
3061,Zone 3,843.095238095,Working Hours,CO2 [ppm]
3070,Zone 3,834.357142857,Working Hours,CO2 [ppm]
3069,Zone 3,832.238095238,Working Hours,CO2 [ppm]
3068,Zone 3,833.5,Working Hours,CO2 [ppm]
3067,Zone 3,833.714285714,Working Hours,CO2 [ppm]
3066,Zone 3,830.714285714,Working Hours,CO2 [ppm]
3065,Zone 3,825.380952381,Working Hours,CO2 [ppm]
3036,Zone 3,839.285714286,Working Hours,CO2 [ppm]
3073,Zone 3,830.809523809,Working Hours,CO2 [ppm]
3058,Zone 3,848.428571429,Working Hours,CO2 [ppm]
3038,Zone 3,841.142857143,Working Hours,CO2 [ppm]
3039,Zone 3,841.857142857,Working Hours,CO2 [ppm]
3085,Zone 3,879.238095238,Working Hours,CO2 [ppm]
3084,Zone 3,876.928571429,Working Hours,CO2 [ppm]
3083,Zone 3,872.047619047,Working Hours,CO2 [ppm]
3048,Zone 3,855.0,Working Hours,CO2 [ppm]
3057,Zone 3,845.476190476,Working Hours,CO2 [ppm]
3056,Zone 3,847.285714286,Working Hours,CO2 [ppm]
3055,Zone 3,849.714285714,Working Hours,CO2 [ppm]
3054,Zone 3,849.214285714,Working Hours,CO2 [ppm]
3053,Zone 3,847.904761905,Working Hours,CO2 [ppm]
3052,Zone 3,847.142857143,Working Hours,CO2 [ppm]
3051,Zone 3,850.952380952,Working Hours,CO2 [ppm]
3050,Zone 3,855.785714286,Working Hours,CO2 [ppm]
3049,Zone 3,856.095238096,Working Hours,CO2 [ppm]
3047,Zone 3,857.523809524,Working Hours,CO2 [ppm]
3059,Zone 3,847.380952381,Working Hours,CO2 [ppm]
3046,Zone 3,857.571428571,Working Hours,CO2 [ppm]
3045,Zone 3,854.761904762,Working Hours,CO2 [ppm]
3044,Zone 3,852.142857143,Working Hours,CO2 [ppm]
3043,Zone 3,853.523809524,Working Hours,CO2 [ppm]
3042,Zone 3,855.142857143,Working Hours,CO2 [ppm]
3041,Zone 3,849.809523809,Working Hours,CO2 [ppm]
3112,Zone 3,944.380952381,Working Hours,CO2 [ppm]
3034,Zone 3,838.357142857,Working Hours,CO2 [ppm]
2988,Zone 3,897.142857143,Working Hours,CO2 [ppm]
2966,Zone 3,811.214285714,Working Hours,CO2 [ppm]
3010,Zone 3,949.285714286,Working Hours,CO2 [ppm]
3011,Zone 3,944.571428571,Working Hours,CO2 [ppm]
3012,Zone 3,942.285714286,Working Hours,CO2 [ppm]
3024,Zone 3,843.928571429,Working Hours,CO2 [ppm]
3033,Zone 3,842.047619048,Working Hours,CO2 [ppm]
3032,Zone 3,839.857142857,Working Hours,CO2 [ppm]
3031,Zone 3,835.952380952,Working Hours,CO2 [ppm]
3030,Zone 3,834.714285714,Working Hours,CO2 [ppm]
3029,Zone 3,834.333333333,Working Hours,CO2 [ppm]
2989,Zone 3,900.095238095,Working Hours,CO2 [ppm]
3028,Zone 3,835.238095238,Working Hours,CO2 [ppm]
3026,Zone 3,842.857142857,Working Hours,CO2 [ppm]
3025,Zone 3,843.285714286,Working Hours,CO2 [ppm]
3023,Zone 3,846.285714286,Working Hours,CO2 [ppm]
3013,Zone 3,940.0,Working Hours,CO2 [ppm]
3022,Zone 3,848.428571429,Working Hours,CO2 [ppm]
3021,Zone 3,848.714285714,Working Hours,CO2 [ppm]
3020,Zone 3,848.642857143,Working Hours,CO2 [ppm]
3019,Zone 3,845.761904762,Working Hours,CO2 [ppm]
3018,Zone 3,843.142857143,Working Hours,CO2 [ppm]
3027,Zone 3,836.857142857,Working Hours,CO2 [ppm]
2990,Zone 3,906.785714286,Working Hours,CO2 [ppm]
2991,Zone 3,930.428571429,Working Hours,CO2 [ppm]
2992,Zone 3,945.357142857,Working Hours,CO2 [ppm]
3063,Zone 3,834.428571429,Working Hours,CO2 [ppm]
2745,Zone 3,869.785714286,Working Hours,CO2 [ppm]
2341,Zone 3,801.5,Working Hours,CO2 [ppm]
3035,Zone 3,837.80952381,Working Hours,CO2 [ppm]
3009,Zone 3,956.285714285,Working Hours,CO2 [ppm]
3008,Zone 3,962.285714286,Working Hours,CO2 [ppm]
3007,Zone 3,968.666666667,Working Hours,CO2 [ppm]
3006,Zone 3,976.428571429,Working Hours,CO2 [ppm]
3005,Zone 3,976.190476191,Working Hours,CO2 [ppm]
3004,Zone 3,971.5,Working Hours,CO2 [ppm]
3003,Zone 3,966.714285714,Working Hours,CO2 [ppm]
3002,Zone 3,964.714285714,Working Hours,CO2 [ppm]
3001,Zone 3,961.904761905,Working Hours,CO2 [ppm]
3000,Zone 3,963.142857143,Working Hours,CO2 [ppm]
2999,Zone 3,959.333333333,Working Hours,CO2 [ppm]
2998,Zone 3,955.428571429,Working Hours,CO2 [ppm]
2997,Zone 3,950.047619047,Working Hours,CO2 [ppm]
2996,Zone 3,945.571428571,Working Hours,CO2 [ppm]
2995,Zone 3,938.619047618,Working Hours,CO2 [ppm]
2994,Zone 3,934.0,Working Hours,CO2 [ppm]
2993,Zone 3,943.809523809,Working Hours,CO2 [ppm]
3017,Zone 3,919.142857143,Working Hours,CO2 [ppm]
2965,Zone 3,817.428571428,Working Hours,CO2 [ppm]
3016,Zone 3,926.523809524,Working Hours,CO2 [ppm]
3014,Zone 3,932.333333334,Working Hours,CO2 [ppm]
2985,Zone 3,873.761904761,Working Hours,CO2 [ppm]
2975,Zone 3,804.714285714,Working Hours,CO2 [ppm]
2984,Zone 3,865.714285714,Working Hours,CO2 [ppm]
2983,Zone 3,858.380952381,Working Hours,CO2 [ppm]
2982,Zone 3,849.642857143,Working Hours,CO2 [ppm]
2981,Zone 3,844.380952381,Working Hours,CO2 [ppm]
2980,Zone 3,842.714285714,Working Hours,CO2 [ppm]
2979,Zone 3,836.380952381,Working Hours,CO2 [ppm]
2978,Zone 3,827.857142857,Working Hours,CO2 [ppm]
2963,Zone 3,835.523809524,Working Hours,CO2 [ppm]
2977,Zone 3,819.142857143,Working Hours,CO2 [ppm]
2974,Zone 3,794.214285714,Working Hours,CO2 [ppm]
2964,Zone 3,828.071428571,Working Hours,CO2 [ppm]
2973,Zone 3,788.809523809,Working Hours,CO2 [ppm]
2972,Zone 3,788.285714286,Working Hours,CO2 [ppm]
2971,Zone 3,788.285714286,Working Hours,CO2 [ppm]
2970,Zone 3,789.714285714,Working Hours,CO2 [ppm]
2969,Zone 3,789.0,Working Hours,CO2 [ppm]
2968,Zone 3,793.142857143,Working Hours,CO2 [ppm]
2967,Zone 3,801.714285714,Working Hours,CO2 [ppm]
2976,Zone 3,812.785714286,Working Hours,CO2 [ppm]
2961,Zone 3,847.428571429,Working Hours,CO2 [ppm]
2941,Zone 3,864.952380953,Working Hours,CO2 [ppm]
2942,Zone 3,863.571428571,Working Hours,CO2 [ppm]
2987,Zone 3,896.523809524,Working Hours,CO2 [ppm]
2986,Zone 3,890.5,Working Hours,CO2 [ppm]
2951,Zone 3,865.80952381,Working Hours,CO2 [ppm]
2960,Zone 3,853.357142857,Working Hours,CO2 [ppm]
2959,Zone 3,862.476190476,Working Hours,CO2 [ppm]
2958,Zone 3,865.357142857,Working Hours,CO2 [ppm]
2957,Zone 3,874.238095238,Working Hours,CO2 [ppm]
2956,Zone 3,877.714285714,Working Hours,CO2 [ppm]
2955,Zone 3,874.666666667,Working Hours,CO2 [ppm]
2954,Zone 3,873.071428571,Working Hours,CO2 [ppm]
2953,Zone 3,869.952380952,Working Hours,CO2 [ppm]
2952,Zone 3,867.071428571,Working Hours,CO2 [ppm]
2950,Zone 3,864.714285714,Working Hours,CO2 [ppm]
2962,Zone 3,844.5,Working Hours,CO2 [ppm]
2949,Zone 3,866.714285714,Working Hours,CO2 [ppm]
2948,Zone 3,866.928571429,Working Hours,CO2 [ppm]
2947,Zone 3,865.19047619,Working Hours,CO2 [ppm]
2946,Zone 3,864.785714286,Working Hours,CO2 [ppm]
2945,Zone 3,864.285714286,Working Hours,CO2 [ppm]
2944,Zone 3,862.5,Working Hours,CO2 [ppm]
2943,Zone 3,861.904761905,Working Hours,CO2 [ppm]
3015,Zone 3,930.5,Working Hours,CO2 [ppm]
3062,Zone 3,838.357142857,Working Hours,CO2 [ppm]
2736,Zone 3,861.047619048,Working Hours,CO2 [ppm]
2938,Zone 3,857.214285714,Working Hours,CO2 [ppm]
2927,Zone 3,817.952380952,Working Hours,CO2 [ppm]
2936,Zone 3,840.0,Working Hours,CO2 [ppm]
2935,Zone 3,837.142857143,Working Hours,CO2 [ppm]
2934,Zone 3,833.785714286,Working Hours,CO2 [ppm]
2933,Zone 3,832.666666667,Working Hours,CO2 [ppm]
2932,Zone 3,839.5,Working Hours,CO2 [ppm]
2931,Zone 3,843.428571429,Working Hours,CO2 [ppm]
2930,Zone 3,833.785714286,Working Hours,CO2 [ppm]
2929,Zone 3,826.952380952,Working Hours,CO2 [ppm]
2915,Zone 3,880.0,Working Hours,CO2 [ppm]
2928,Zone 3,822.785714286,Working Hours,CO2 [ppm]
2916,Zone 3,877.0,Working Hours,CO2 [ppm]
2925,Zone 3,815.476190476,Working Hours,CO2 [ppm]
2924,Zone 3,807.428571429,Working Hours,CO2 [ppm]
2923,Zone 3,799.571428572,Working Hours,CO2 [ppm]
2922,Zone 3,790.571428571,Working Hours,CO2 [ppm]
2921,Zone 3,780.857142857,Working Hours,CO2 [ppm]
2920,Zone 3,768.857142857,Working Hours,CO2 [ppm]
2919,Zone 3,865.714285714,Working Hours,CO2 [ppm]
2918,Zone 3,869.333333333,Working Hours,CO2 [ppm]
2926,Zone 3,817.857142857,Working Hours,CO2 [ppm]
2914,Zone 3,884.571428571,Working Hours,CO2 [ppm]
2913,Zone 3,888.285714286,Working Hours,CO2 [ppm]
2892,Zone 3,843.428571429,Working Hours,CO2 [ppm]
2843,Zone 3,807.904761905,Working Hours,CO2 [ppm]
2912,Zone 3,889.0,Working Hours,CO2 [ppm]
2911,Zone 3,892.666666666,Working Hours,CO2 [ppm]
2910,Zone 3,896.785714286,Working Hours,CO2 [ppm]
2909,Zone 3,897.142857143,Working Hours,CO2 [ppm]
2908,Zone 3,897.428571429,Working Hours,CO2 [ppm]
2907,Zone 3,895.142857143,Working Hours,CO2 [ppm]
2906,Zone 3,891.142857143,Working Hours,CO2 [ppm]
2905,Zone 3,891.285714286,Working Hours,CO2 [ppm]
2904,Zone 3,894.285714286,Working Hours,CO2 [ppm]
2903,Zone 3,890.047619048,Working Hours,CO2 [ppm]
2902,Zone 3,887.857142857,Working Hours,CO2 [ppm]
2901,Zone 3,881.476190476,Working Hours,CO2 [ppm]
2900,Zone 3,876.571428571,Working Hours,CO2 [ppm]
2899,Zone 3,873.952380952,Working Hours,CO2 [ppm]
2898,Zone 3,873.857142857,Working Hours,CO2 [ppm]
2897,Zone 3,868.190476191,Working Hours,CO2 [ppm]
2896,Zone 3,863.571428571,Working Hours,CO2 [ppm]
2895,Zone 3,859.761904762,Working Hours,CO2 [ppm]
2894,Zone 3,852.714285714,Working Hours,CO2 [ppm]
2893,Zone 3,847.047619048,Working Hours,CO2 [ppm]
2917,Zone 3,871.428571429,Working Hours,CO2 [ppm]
2937,Zone 3,846.952380952,Working Hours,CO2 [ppm]
2891,Zone 3,837.476190476,Working Hours,CO2 [ppm]
2889,Zone 3,822.571428572,Working Hours,CO2 [ppm]
2887,Zone 3,811.619047619,Working Hours,CO2 [ppm]
2886,Zone 3,808.357142857,Working Hours,CO2 [ppm]
2885,Zone 3,804.19047619,Working Hours,CO2 [ppm]
2884,Zone 3,797.857142857,Working Hours,CO2 [ppm]
2883,Zone 3,795.571428571,Working Hours,CO2 [ppm]
2882,Zone 3,793.642857143,Working Hours,CO2 [ppm]
2881,Zone 3,790.666666667,Working Hours,CO2 [ppm]
2880,Zone 3,789.071428571,Working Hours,CO2 [ppm]
2879,Zone 3,785.523809524,Working Hours,CO2 [ppm]
2878,Zone 3,783.785714286,Working Hours,CO2 [ppm]
2877,Zone 3,779.619047619,Working Hours,CO2 [ppm]
2876,Zone 3,778.285714286,Working Hours,CO2 [ppm]
2875,Zone 3,781.809523809,Working Hours,CO2 [ppm]
2874,Zone 3,782.357142857,Working Hours,CO2 [ppm]
2873,Zone 3,780.619047619,Working Hours,CO2 [ppm]
2872,Zone 3,778.642857143,Working Hours,CO2 [ppm]
2871,Zone 3,777.238095238,Working Hours,CO2 [ppm]
2870,Zone 3,780.0,Working Hours,CO2 [ppm]
2869,Zone 3,784.523809524,Working Hours,CO2 [ppm]
2868,Zone 3,786.928571429,Working Hours,CO2 [ppm]
2867,Zone 3,792.428571429,Working Hours,CO2 [ppm]
2888,Zone 3,816.285714286,Working Hours,CO2 [ppm]
2866,Zone 3,801.071428571,Working Hours,CO2 [ppm]
2864,Zone 3,814.214285714,Working Hours,CO2 [ppm]
2854,Zone 3,843.642857143,Working Hours,CO2 [ppm]
2863,Zone 3,821.523809524,Working Hours,CO2 [ppm]
2862,Zone 3,826.071428571,Working Hours,CO2 [ppm]
2861,Zone 3,833.19047619,Working Hours,CO2 [ppm]
2860,Zone 3,842.071428571,Working Hours,CO2 [ppm]
2859,Zone 3,844.80952381,Working Hours,CO2 [ppm]
2858,Zone 3,838.142857143,Working Hours,CO2 [ppm]
2857,Zone 3,839.285714286,Working Hours,CO2 [ppm]
2856,Zone 3,840.928571429,Working Hours,CO2 [ppm]
2855,Zone 3,844.047619048,Working Hours,CO2 [ppm]
2853,Zone 3,839.571428571,Working Hours,CO2 [ppm]
2865,Zone 3,807.238095238,Working Hours,CO2 [ppm]
2852,Zone 3,840.285714286,Working Hours,CO2 [ppm]
2851,Zone 3,841.571428571,Working Hours,CO2 [ppm]
2850,Zone 3,839.928571429,Working Hours,CO2 [ppm]
2849,Zone 3,837.666666667,Working Hours,CO2 [ppm]
2848,Zone 3,828.714285714,Working Hours,CO2 [ppm]
2847,Zone 3,827.476190476,Working Hours,CO2 [ppm]
2846,Zone 3,824.428571429,Working Hours,CO2 [ppm]
2845,Zone 3,819.095238095,Working Hours,CO2 [ppm]
2844,Zone 3,812.785714286,Working Hours,CO2 [ppm]
2890,Zone 3,829.714285714,Working Hours,CO2 [ppm]
2940,Zone 3,859.071428571,Working Hours,CO2 [ppm]
2842,Zone 3,801.214285714,Working Hours,CO2 [ppm]
2771,Zone 3,836.142857143,Working Hours,CO2 [ppm]
2818,Zone 3,946.571428571,Working Hours,CO2 [ppm]
2830,Zone 3,752.0,Working Hours,CO2 [ppm]
2839,Zone 3,781.571428572,Working Hours,CO2 [ppm]
2838,Zone 3,777.642857143,Working Hours,CO2 [ppm]
2837,Zone 3,770.857142857,Working Hours,CO2 [ppm]
2836,Zone 3,766.571428571,Working Hours,CO2 [ppm]
2835,Zone 3,763.761904762,Working Hours,CO2 [ppm]
2834,Zone 3,758.857142857,Working Hours,CO2 [ppm]
2833,Zone 3,756.047619048,Working Hours,CO2 [ppm]
2817,Zone 3,952.714285714,Working Hours,CO2 [ppm]
2832,Zone 3,755.714285714,Working Hours,CO2 [ppm]
2829,Zone 3,748.523809524,Working Hours,CO2 [ppm]
2819,Zone 3,943.642857143,Working Hours,CO2 [ppm]
2828,Zone 3,744.428571429,Working Hours,CO2 [ppm]
2827,Zone 3,738.619047619,Working Hours,CO2 [ppm]
2826,Zone 3,732.785714286,Working Hours,CO2 [ppm]
2825,Zone 3,725.476190476,Working Hours,CO2 [ppm]
2824,Zone 3,718.0,Working Hours,CO2 [ppm]
2823,Zone 3,711.095238095,Working Hours,CO2 [ppm]
2822,Zone 3,703.071428571,Working Hours,CO2 [ppm]
2831,Zone 3,757.047619048,Working Hours,CO2 [ppm]
2816,Zone 3,957.428571429,Working Hours,CO2 [ppm]
2795,Zone 3,956.785714286,Working Hours,CO2 [ppm]
2796,Zone 3,958.666666666,Working Hours,CO2 [ppm]
2746,Zone 3,870.380952381,Working Hours,CO2 [ppm]
2841,Zone 3,794.523809524,Working Hours,CO2 [ppm]
2815,Zone 3,964.0,Working Hours,CO2 [ppm]
2814,Zone 3,966.809523809,Working Hours,CO2 [ppm]
2813,Zone 3,969.642857143,Working Hours,CO2 [ppm]
2812,Zone 3,972.61904762,Working Hours,CO2 [ppm]
2811,Zone 3,976.0,Working Hours,CO2 [ppm]
2810,Zone 3,976.952380953,Working Hours,CO2 [ppm]
2809,Zone 3,977.857142857,Working Hours,CO2 [ppm]
2808,Zone 3,979.238095238,Working Hours,CO2 [ppm]
2807,Zone 3,975.357142857,Working Hours,CO2 [ppm]
2806,Zone 3,973.666666667,Working Hours,CO2 [ppm]
2805,Zone 3,972.428571429,Working Hours,CO2 [ppm]
2804,Zone 3,971.857142858,Working Hours,CO2 [ppm]
2803,Zone 3,971.785714286,Working Hours,CO2 [ppm]
2802,Zone 3,966.428571429,Working Hours,CO2 [ppm]
2801,Zone 3,961.857142857,Working Hours,CO2 [ppm]
2800,Zone 3,960.190476191,Working Hours,CO2 [ppm]
2799,Zone 3,954.285714286,Working Hours,CO2 [ppm]
2798,Zone 3,952.285714285,Working Hours,CO2 [ppm]
2797,Zone 3,955.857142857,Working Hours,CO2 [ppm]
2821,Zone 3,947.071428571,Working Hours,CO2 [ppm]
